,Delivering HIV services in partnership: factors affecting collaborative working in a South African HIV programme,Geoffrey A. JobsonCornelis J. GrobbelaarMoyahabo MabitsiJean RailtonRemco P. H. PetersJames A. McIntyreHelen E. Struthers,13,,2017,http://link.springer.com/article/10.1186/s12992-016-0228-y
,Habitat properties are key drivers of Borrelia burgdorferi (s.l.) prevalence in Ixodes ricinus populations of deciduous forest fragments,Steffen EhrmannSanne C. RuytsMichael Scherer-LorenzenJürgen BauhusJörg BrunetSara A. O. CousinsMarc DeconchatGuillaume DecocqPieter De FrennePallieter De SmedtMartin DiekmannEmilie Gallet-MoronStefanie GärtnerKarin HansenAnnette KolbJonathan Lenoir,11,,2018,http://link.springer.com/article/10.1186/s13071-017-2590-x
,A modified turbulence model for simulating airflow aircraft cabin environment with mixed convection,Yijia ZhaoZhengxian LiuXiaojian LiMing ZhaoYang Liu,13,,2020,http://link.springer.com/article/10.1007/s12273-020-0609-2
,Feature Selection for Automatic Tuberculosis Screening in Frontal Chest Radiographs,Szilárd VajdaAlexandros KarargyrisStefan JaegerK.C. SantoshSema CandemirZhiyun XueSameer AntaniGeorge Thoma,42,,2018,http://link.springer.com/article/10.1007/s10916-018-0991-9
,"Significance of sTREM-1 in early prediction of ventilator-associated pneumonia in neonates: a single-center, prospective, observational study",Xingxing ZhaoLixiao XuZuming YangBin SunYing WangGen LiChenxi FengTao PanTian YuXing Feng,20,,2020,http://link.springer.com/article/10.1186/s12879-020-05196-z
,"Risk factors and prediction model of severe pertussis in infants < 12 months of age in Tianjin, China",Cui ZhangYanmei ZongZhe WangLi WangYing LiYuejie Yang,22,,2022,http://link.springer.com/article/10.1186/s12879-021-07001-x
,Developing a Nomogram for Risk Prediction of Severe Hand-Foot-and-Mouth Disease in Children,Bin WangHuifen FengPing HuangDejian DangJing ZhaoJiayin YiYuanxiao Li,86,,2019,http://link.springer.com/article/10.1007/s12098-019-02898-4
,Residual attention learning network and SVM for malaria parasite detection,Daiyi LiZongmin Ma,81,,2022,http://link.springer.com/article/10.1007/s11042-022-12373-6
,Interactive personalized recommendation systems for human health,Ching-Hsien HsuAmir H. AlaviMianxiong Dong,12,,2021,http://link.springer.com/article/10.1007/s12652-021-02950-2
,"Proposing a novel multi-instance learning model for tuberculosis recognition from chest X-ray images based on CNNs, complex networks and stacked ensemble",Toktam KhatibiAli ShahsavariAli Farahani,44,,2021,http://link.springer.com/article/10.1007/s13246-021-00980-w
,Application of computational intelligence technologies in emergency management: a literature review,Ning ChenWenjing LiuRuizhen BaiAn Chen,52,,2019,http://link.springer.com/article/10.1007/s10462-017-9589-8
,Assessment of personal exposure to particulate air pollution: the first result of City Health Outlook (CHO) project,Lu LiangPeng GongNa CongZhichao LiYu ZhaoYing Chen,19,,2019,http://link.springer.com/article/10.1186/s12889-019-7022-8
,Bone morphogenetic protein 2-induced cellular chemotaxis drives tissue patterning during critical-sized bone defect healing: an in silico study,Edoardo BorgianiGeorg N. DudaBettina M. WillieSara Checa,20,,2021,http://link.springer.com/article/10.1007/s10237-021-01466-0
,"Emerging grassroots resilience and flood responses in informal settlements in Accra, Ghana",Clifford Amoako,83,,2018,http://link.springer.com/article/10.1007/s10708-017-9807-6
,Noninvasive Technologies for Primate Conservation in the 21st Century,A. K. PielA. CrunchantI. E. KnotC. ChalmersP. FergusM. Mulero-PázmányS. A. Wich,43,,2022,http://link.springer.com/article/10.1007/s10764-021-00245-z
,Phylogenetic beta diversity of Odonata assemblages in the extreme condition of Central Iran,Zohreh Eslami BarzokiMehregan EbrahimiJessica ClaytonSaber Sadeghi,25,,2021,http://link.springer.com/article/10.1007/s10841-020-00290-8
,A Critical Review of Social Resilience Properties and Pathways in Disaster Management,A. M. Aslam SajaMelissa TeoAshantha GoonetillekeAbdul M. Ziyath,12,,2021,http://link.springer.com/article/10.1007/s13753-021-00378-y
,Health intersectoralism in the Sustainable Development Goal era: from theory to practice,Sameera HussainDena JavadiJean AndreyAbdul GhaffarRonald Labonté,16,,2020,http://link.springer.com/article/10.1186/s12992-020-0543-1
,Abstracts from the Human Genome Meeting 2018,,12,,2018,http://link.springer.com/article/10.1186/s40246-018-0138-6
,"A review of the biology, ecology, behavior and conservation status of the dusky grouper, Epinephelus marginatus (Lowe 1834)",Mario Vinicius CondiniJosé Antonio García-ChartonAlexandre Miranda Garcia,28,,2018,http://link.springer.com/article/10.1007/s11160-017-9502-1
,Improving diets and nutrition through an integrated poultry value chain and nutrition intervention (SELEVER) in Burkina Faso: study protocol for a randomized trial,Aulo GelliElodie BecqueyRasmane GanabaDerek HeadeyMelissa HidroboLieven HuybregtsHans VerhoefRomain KenfackSita ZongouriHannah Guedenet,18,,2017,http://link.springer.com/article/10.1186/s13063-017-2156-4
,GLODERS-S: a simulator for agent-based models of criminal organisations,Luis Gustavo NardinÁron SzékelyGiulia Andrighetto,20,,2017,http://link.springer.com/article/10.1007/s12117-016-9287-y
,Computationally Enabled 4D Visualizations Facilitate the Detection of Rock Fracture Patterns from Acoustic Emissions,Alexander HohlAdam D. GriffithMartha Cary EppesEric Delmelle,51,,2018,http://link.springer.com/article/10.1007/s00603-018-1488-z
,FluidFM for single-cell biophysics,Mi LiLianqing LiuTomaso Zambelli,15,,2022,http://link.springer.com/article/10.1007/s12274-021-3573-y
,Persistence of amphibian metapopulation occupancy in dynamic wetlandscapes,L. E. BertasselloJ. W. JawitzE. BertuzzoG. BotterA. RinaldoA. F. AubeneauJ. T. HovermanP. S. C. Rao,37,,2022,http://link.springer.com/article/10.1007/s10980-022-01400-4
,Treating postpartum depression in rural veterans using internet delivered CBT: program evaluation of MomMoodBooster,Cara L. SolnessEmily B. KroskaPaul J. HoldeferMichael W. O’Hara,44,,2021,http://link.springer.com/article/10.1007/s10865-020-00188-5
,Sustainable water resources development and management in large river basins: an introduction,Peiyue LiDan WangWenqu LiLeining Liu,81,,2022,http://link.springer.com/article/10.1007/s12665-022-10298-9
,"3MNet: Multi-task, multi-level and multi-channel feature aggregation network for salient object detection",Xinghe YanZhenxue ChenQ. M. Jonathan WuMengxu LuLuna Sun,32,,2021,http://link.springer.com/article/10.1007/s00138-021-01172-y
,Population Grids for Analysing Long-Term Change in Ethnic Diversity and Segregation,Gemma CatneyChristopher D. Lloyd,8,,2020,http://link.springer.com/article/10.1007/s40980-020-00071-6
,Development trend of urban design in “digital age”: Pan-dimensionality and individual-ubiquity,Jianguo Wang,15,,2021,http://link.springer.com/article/10.1007/s11709-021-0735-7
,Region of interest-based predictive algorithm for subretinal hemorrhage detection using faster R-CNN,M. SuchethaN. Sai GaneshRajiv RamanD. Edwin Dhas,25,,2021,http://link.springer.com/article/10.1007/s00500-021-06098-1
,Retinopathy grading with deep learning and wavelet hyper-analytic activations,Raja ChandrasekaranBalaji Loganathan,,,2022,http://link.springer.com/article/10.1007/s00371-022-02489-z
,Speech synthesis using generative adversarial network for improving readability of Hindi words to recuperate from dyslexia,Geeta AtkarPriyadarshini Jayaraju,33,,2021,http://link.springer.com/article/10.1007/s00521-021-05695-3
,Brain tumor segmentation based on region of interest-aided localization and segmentation U-Net,Shidong LiJianwei LiuZhanjie Song,,,2022,http://link.springer.com/article/10.1007/s13042-022-01536-4
,A Review on Si-Based Ceramic Matrix Composites and their Infiltration Based Techniques,N. RadhikaM. Sathish,,,2022,http://link.springer.com/article/10.1007/s12633-022-01763-y
,Multi-Classification of Brain Tumor MRI Images Using Deep Convolutional Neural Network with Fully Optimized Framework,Emrah Irmak,45,,2021,http://link.springer.com/article/10.1007/s40998-021-00426-9
,Introducing a flat ontology into landscape research: a case study of water governance experiments in South Africa,Jakob RaffnAndreas Aagaard ChristensenMarlene de WittCathie LewisCharon Büchner-Marais,,,2021,http://link.springer.com/article/10.1007/s10980-021-01374-9
,A lightweight automatic sleep staging method for children using single-channel EEG based on edge artificial intelligence,Liqiang ZhuChangming WangZhihui HeYuan Zhang,,,2021,http://link.springer.com/article/10.1007/s11280-021-00983-3
,Prognostic imaging biomarkers for diabetic kidney disease (iBEAt): study protocol,Kim M. GoodingChrysta LienczewskiMassimo PapaleNiina KoivuviitaMarlena MaziarzAnna-Maria Dutius AnderssonKanishka SharmaPaola PontrelliAlberto Garcia HernandezJulie BaileyKay TobinVirva SaunavaaraAnna ZetterqvistDavid ShelleyIrvin TehClaire Ball,21,,2020,http://link.springer.com/article/10.1186/s12882-020-01901-x
,Anomaly detection using edge computing in video surveillance system: review,Devashree R. PatrikarMayur Rajaram Parate,11,,2022,http://link.springer.com/article/10.1007/s13735-022-00227-8
,Recommendation for Cardiac Magnetic Resonance Imaging-Based Phenotypic Study: Imaging Part,Chengyan WangYan LiJun LvJianhua JinXumei HuXutong KuangWeibo ChenHe Wang,1,,2021,http://link.springer.com/article/10.1007/s43657-021-00018-x
,Exploring the pattern of use and accessibility of urban green spaces: evidence from a coastal desert megacity in Saudi Arabia,Abdullah Addas,,,2022,http://link.springer.com/article/10.1007/s11356-022-19639-4
,Indices of Coastal Vulnerability to Climate Change: a Review,Charalampos Nikolaos RoukounisVassilios A. Tsihrintzis,9,,2022,http://link.springer.com/article/10.1007/s40710-022-00577-9
,Sustainability concerns on consumers’ attitude towards short food supply chains: an empirical investigation,Meng WangVikas KumarXiming RuanMohammed SaadJose Arturo Garza-ReyesAnil Kumar,,,2021,http://link.springer.com/article/10.1007/s12063-021-00188-x
,Automatic and intelligent content visualization system based on deep learning and genetic algorithm,Murat İnce,34,,2022,http://link.springer.com/article/10.1007/s00521-022-06887-1
,Projected changes in meteorological drought over East Africa inferred from bias-adjusted CMIP6 models,Brian AyugiZablon Weku ShilenjeHassen BabaousmailKenny T. C. Lim Kam SianRichard MumoVictor Nnamdi DikeVedaste IyakaremyeAbdelghani ChehbouniVictor Ongoma,,,2022,http://link.springer.com/article/10.1007/s11069-022-05341-8
,Transforming environmental governance: critical action intellectuals and their praxis in the field,Hemant OjhaAndrea J. NightingaleNoémi GondaBenard Oula MuokSiri EriksenDil KhatriDinesh Paudel,17,,2022,http://link.springer.com/article/10.1007/s11625-022-01108-z
,A comprehensive review of image analysis methods for microorganism counting: from classical image processing to deep learning approaches,Jiawei ZhangChen LiMd Mamunur RahamanYudong YaoPingli MaJinghua ZhangXin ZhaoTao JiangMarcin Grzegorzek,55,,2022,http://link.springer.com/article/10.1007/s10462-021-10082-4
,Financial time series forecasting using optimized multistage wavelet regression approach,P. Syamala RaoG. Parthasaradhi VarmaCh. Durga Prasad,,,2022,http://link.springer.com/article/10.1007/s41870-022-00924-x
,Burst: real-time events burst detection in social text stream,Tajinder SinghMadhu Kumari,77,,2021,http://link.springer.com/article/10.1007/s11227-021-03717-4
,"Digital twin-driven intelligence disaster prevention and mitigation for infrastructure: advances, challenges, and opportunities",Dianyou YuZheng He,112,,2022,http://link.springer.com/article/10.1007/s11069-021-05190-x
,SODAR Based Meteorological Sensor Network for Air Pollution Monitoring in Northern India,Parag ChoureyNirbhow Jap SinghKirti SoniRavinder Agarwal,,,2022,http://link.springer.com/article/10.1007/s12647-022-00569-y
,"Computational strategies for the discovery of biological functions of health foods, nutraceuticals and cosmeceuticals: a review",Laureano E. CarpioYolanda SanzRafael GozalbesStephen J. Barigye,25,,2021,http://link.springer.com/article/10.1007/s11030-021-10277-5
,Depoliticization of educational reforms: the STEM story,Ajay SharmaCheryl Hudson,,,2021,http://link.springer.com/article/10.1007/s11422-021-10024-0
,What does neighbourhood climate action look like? A scoping literature review,Neelakshi JoshiSandeep AgrawalShirley Lie,1,,2022,http://link.springer.com/article/10.1007/s44168-022-00009-2
,Optimized deformable convolution network for detection and mitigation of ocular artifacts from EEG signal,Devulapalli Shyam PrasadSrinivasa Rao ChanamalluKodati Satya Prasad,,,2022,http://link.springer.com/article/10.1007/s11042-022-12874-4
,"Spatial Differentiation and Influencing Factors of Poverty Alleviation Performance Under the Background of Sustainable Development: A Case Study of Contiguous Destitute Areas in Hunan Province, China",Xuelan TanHangling YuYue AnZhenkai WangLingxiao JiangHui Ren,31,,2021,http://link.springer.com/article/10.1007/s11769-021-1242-4
,Artificial cognition: How experimental psychology can help generate explainable artificial intelligence,J. Eric T. TaylorGraham W. Taylor,28,,2021,http://link.springer.com/article/10.3758/s13423-020-01825-5
,AURORA: A Unified fRamework fOR Anomaly detection on multivariate time series,Lin ZhangWenyu ZhangMaxwell J. McNeilNachuan ChengwangDavid S. MattesonPetko Bogdanov,35,,2021,http://link.springer.com/article/10.1007/s10618-021-00771-7
,"Guidelines for bioinformatics of single-cell sequencing data analysis in Alzheimer’s disease: review, recommendation, implementation and application",Minghui WangWon-min SongChen MingQian WangXianxiao ZhouPeng XuAzra KrekYonejung YoonLap HoMiranda E. OrrGuo-Cheng YuanBin Zhang,17,,2022,http://link.springer.com/article/10.1186/s13024-022-00517-z
,"Childhood Geography: a study about Children’s Satisfaction with Housing in Buenos Aires Province, Argentina",Graciela TononClaudia Mikkelsen,15,,2022,http://link.springer.com/article/10.1007/s12187-021-09893-2
,Materials for a Sustainable Microelectronics Future: Electric Field Control of Magnetism with Multiferroics,R. Ramesh,,,2022,http://link.springer.com/article/10.1007/s41745-021-00277-7
,Can remittances contribute to financing climate actions in developing countries? Evidence from analyses of households’ climate hazard exposure and adaptation actors in SE Nigeria,Nnamdi Ifeanyi MaduekweFrancis A. Adesina,27,,2021,http://link.springer.com/article/10.1007/s11027-021-09987-w
